week_start,actor_id,actor_name,h3_id,h3_resolution,h3_center_lat,h3_center_lon,event_count,state_based_event_count,non_state_event_count,one_sided_event_count,combat_event_count,combatant_fatalities,civilian_fatalities,one_sided_civilian_fatalities,best_fatalities,one_sided_event_share,civilian_fatality_share,one_sided_civilian_fatality_share
2024-11-11,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,8,6,0,2,6,161,17,16,188,0.25,0.09042553191489362,0.0851063829787234
2024-11-11,__ALL__,All actors,856b0c8bfffffff,5,14.335794350970474,24.70641585409657,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-11-11,__ALL__,All actors,856b68a3fffffff,5,15.715431120031816,33.60509094769738,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2024-11-11,__ALL__,All actors,856b6b6bfffffff,5,13.931167296261178,33.61876134125003,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2024-11-11,__ALL__,All actors,856b6b7bfffffff,5,14.072426891978031,33.555106511045736,1,1,0,0,1,0,0,0,14,0.0,0.0,0.0
2024-11-11,__ALL__,All actors,856b6bc3fffffff,5,14.639599355537094,33.298646533523275,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-11-11,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-11-11,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-11-18,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,15,0,15,0.0,1.0,0.0
2024-11-18,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-11-18,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2024-11-18,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,2,2,0,0,2,0,0,0,12,0.0,0.0,0.0
2024-11-18,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,1,1,0,0,1,0,3,0,6,0.0,0.5,0.0
2024-11-18,__ALL__,All actors,856b5e53fffffff,5,10.847385940416137,29.425667419853948,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-11-18,__ALL__,All actors,856b6847fffffff,5,15.21009926814756,33.039210836879604,2,0,0,2,0,0,14,14,14,1.0,1.0,1.0
2024-11-18,__ALL__,All actors,856b684ffffffff,5,15.080350142429761,32.93950335008769,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2024-11-18,__ALL__,All actors,856b687bfffffff,5,15.067168834298581,33.104350983654285,1,0,0,1,0,0,42,42,42,1.0,1.0,1.0
2024-11-18,__ALL__,All actors,856b6a9bfffffff,5,14.989119162011951,32.34462370689703,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-11-25,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,9,0,9,0.0,1.0,0.0
2024-11-25,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,0,0,2,0,0,9,9,9,1.0,1.0,1.0
2024-11-25,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,0,0,7,0.0,0.0,0.0
2024-11-25,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,3,3,0,0,3,0,2,0,11,0.0,0.18181818181818182,0.0
2024-11-25,__ALL__,All actors,856b4bc3fffffff,5,11.78468719025789,33.50000693480772,1,0,0,1,0,0,120,120,120,1.0,1.0,1.0
2024-11-25,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,1,0,0,1,2,2,0,4,0.0,0.5,0.0
2024-12-02,__ALL__,All actors,856a2ccffffffff,5,10.140942323917526,27.738565870114794,1,1,0,0,1,0,5,0,5,0.0,1.0,0.0
2024-12-02,__ALL__,All actors,856b0807fffffff,5,13.064257572973435,25.557929310595892,1,0,1,0,1,0,0,0,2,0.0,0.0,0.0
2024-12-02,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2024-12-02,__ALL__,All actors,856b088bfffffff,5,13.351412988099886,25.240335793837772,1,0,0,1,0,0,20,20,20,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,15,0,15,0.0,1.0,0.0
2024-12-02,__ALL__,All actors,856b0a2bfffffff,5,11.865248818369675,25.070530842383363,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2024-12-02,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,9,0,9,0.0,1.0,0.0
2024-12-02,__ALL__,All actors,856b0d9bfffffff,5,14.42468617252928,25.811547836688913,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-12-02,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2024-12-02,__ALL__,All actors,856b28b3fffffff,5,16.398735142261142,25.25009764548636,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b448bfffffff,5,15.012737341499482,30.083281550987248,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b48cbfffffff,5,12.62774443976066,32.96023647059505,1,0,0,1,0,0,20,20,20,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b6a33fffffff,5,14.536297645561135,32.87122396847487,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-12-02,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,1,0,1,1,0,29,1,29,0.5,1.0,0.034482758620689655
2024-12-02,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2024-12-02,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,0,8,0,8,0.0,1.0,0.0
2024-12-02,__ALL__,All actors,856b76dbfffffff,5,15.102509059792393,26.110234776485783,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-12-09,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2024-12-09,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,6,6,0,0,6,0,105,0,120,0.0,0.875,0.0
2024-12-09,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,2,0,0,2,0,7,0,7,0.0,1.0,0.0
2024-12-09,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,1,1,0,0,1,0,0,0,101,0.0,0.0,0.0
2024-12-09,__ALL__,All actors,856b416bfffffff,5,13.116370458394414,31.791793424958705,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2024-12-09,__ALL__,All actors,856b4517fffffff,5,14.777705523071544,31.4845988139711,1,1,0,0,1,0,15,0,15,0.0,1.0,0.0
2024-12-09,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,1,1,0,0,1,0,9,0,9,0.0,1.0,0.0
2024-12-09,__ALL__,All actors,856b6b57fffffff,5,14.355589874543668,33.42724592601439,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-12-09,__ALL__,All actors,856b6bcbfffffff,5,14.510526404273525,33.199284904221805,2,1,0,1,1,0,5,2,5,0.5,1.0,0.4
2024-12-09,__ALL__,All actors,856b6bdbfffffff,5,14.652673737370709,33.1346198391187,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-12-09,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,0,0,65,0.0,0.0,0.0
2024-12-16,__ALL__,All actors,853eca97fffffff,5,19.26827369495008,29.472831070752537,1,1,0,0,1,5,0,0,5,0.0,0.0,0.0
2024-12-16,__ALL__,All actors,856a61dbfffffff,5,9.889587219986621,34.20258459740573,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2024-12-16,__ALL__,All actors,856b088bfffffff,5,13.351412988099886,25.240335793837772,1,0,0,1,0,0,50,50,50,1.0,1.0,1.0
2024-12-16,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,4,0,0,4,0,25,0,35,0.0,0.7142857142857143,0.0
2024-12-16,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,2,0,0,2,0,5,0,6,0.0,0.8333333333333334,0.0
2024-12-16,__ALL__,All actors,856b0c67fffffff,5,13.631838696479218,25.08875652166804,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-12-16,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,0,0,87,0.0,0.0,0.0
2024-12-16,__ALL__,All actors,856b28b3fffffff,5,16.398735142261142,25.25009764548636,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2024-12-16,__ALL__,All actors,856b2a37fffffff,5,15.022363407245473,24.82888898186477,2,1,0,1,1,2,39,39,41,0.5,0.9512195121951219,0.9512195121951219
2024-12-16,__ALL__,All actors,856b43a7fffffff,5,12.987613726092313,31.694720542113796,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2024-12-16,__ALL__,All actors,856b43cbfffffff,5,12.784145919110161,30.68495769510305,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2024-12-16,__ALL__,All actors,856b6a87fffffff,5,14.963565641674332,32.67503422333285,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-12-16,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,17,0,0,17,0.0,0.0,0.0
2024-12-23,__ALL__,All actors,856b0173fffffff,5,13.82654865176715,23.66776162445098,1,1,0,0,1,0,0,0,7,0.0,0.0,0.0
2024-12-23,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,21,0,25,0.0,0.84,0.0
2024-12-23,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,2,0,0,2,1,4,0,8,0.0,0.5,0.0
2024-12-23,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,1,0,1,1,0,7,1,9,0.5,0.7777777777777778,0.1111111111111111
2024-12-23,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,4,2,0,2,2,0,7,3,24,0.5,0.2916666666666667,0.125
2024-12-23,__ALL__,All actors,856b0cd3fffffff,5,14.349763633361787,24.368644657856713,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-12-23,__ALL__,All actors,856b4b53fffffff,5,11.52095054197654,33.46556353562259,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0
2024-12-23,__ALL__,All actors,856b6dc7fffffff,5,16.537835160936922,33.71380175759378,1,1,0,0,1,10,0,0,10,0.0,0.0,0.0
2024-12-23,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2024-12-30,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,2,2,0,0,2,0,4,0,6,0.0,0.6666666666666666,0.0
2024-12-30,__ALL__,All actors,856b088bfffffff,5,13.351412988099886,25.240335793837772,1,1,0,0,1,0,0,0,100,0.0,0.0,0.0
2024-12-30,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,2,1,0,3,0.0,0.3333333333333333,0.0
2024-12-30,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,6,0,6,0.0,1.0,0.0
2024-12-30,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,4,4,0,0,4,0,6,0,66,0.0,0.09090909090909091,0.0
2024-12-30,__ALL__,All actors,856b0c67fffffff,5,13.631838696479218,25.08875652166804,1,0,0,1,0,0,16,16,16,1.0,1.0,1.0
2024-12-30,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,4,0,8,0.0,0.5,0.0
2024-12-30,__ALL__,All actors,856b2a2ffffffff,5,14.74583451233657,24.81361045110372,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2024-12-30,__ALL__,All actors,856b6873fffffff,5,15.196777259014647,33.204148028134846,1,0,0,1,0,0,5,5,5,1.0,1.0,1.0
2024-12-30,__ALL__,All actors,856b6b3bfffffff,5,14.31600785842787,33.91655440444772,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-12-30,__ALL__,All actors,856b6b63fffffff,5,14.059413613930325,33.71785644201067,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2024-12-30,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2024-12-30,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,1,0,1,1,0,15,5,15,0.5,1.0,0.3333333333333333
2024-12-30,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,2,0,0,2,21,0,0,25,0.0,0.0,0.0
2025-01-06,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,17,0,17,0.0,1.0,0.0
2025-01-06,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,4,4,0,0,4,0,25,0,31,0.0,0.8064516129032258,0.0
2025-01-06,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,1,0,1,1,0,13,4,13,0.5,1.0,0.3076923076923077
2025-01-06,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2025-01-06,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,1,0,1,0.0,1.0,0.0
2025-01-06,__ALL__,All actors,856b4d67fffffff,5,13.06275472354985,34.31840295632013,1,0,0,1,0,0,45,45,45,1.0,1.0,1.0
2025-01-06,__ALL__,All actors,856b6b03fffffff,5,14.471117386034031,33.689982159462915,2,0,0,2,0,0,42,42,42,1.0,1.0,1.0
2025-01-06,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,3,1,0,2,1,0,57,57,308,0.6666666666666666,0.18506493506493507,0.18506493506493507
2025-01-06,__ALL__,All actors,856b6b53fffffff,5,14.368587889587243,33.2637641534057,1,0,0,1,0,0,13,13,13,1.0,1.0,1.0
2025-01-06,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2025-01-06,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,2,2,0,0,2,0,11,0,15,0.0,0.7333333333333333,0.0
2025-01-06,__ALL__,All actors,856b6eabfffffff,5,15.679675700261631,32.344269579727474,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-01-06,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2025-01-06,__ALL__,All actors,856b724bfffffff,5,13.553751358777026,26.762798849591622,1,1,0,0,1,0,0,0,2,0.0,0.0,0.0
2025-01-13,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,6,6,0,0,6,88,7,0,120,0.0,0.058333333333333334,0.0
2025-01-13,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,0,4,0,4,0.0,1.0,0.0
2025-01-13,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,25,0,25,0.0,1.0,0.0
2025-01-13,__ALL__,All actors,856b0e93fffffff,5,13.673401348561217,24.081628252479913,1,0,1,0,1,0,0,0,120,0.0,0.0,0.0
2025-01-13,__ALL__,All actors,856b2837fffffff,5,15.968086034801278,25.482079364743772,1,1,0,0,1,200,0,0,200,0.0,0.0,0.0
2025-01-13,__ALL__,All actors,856b6847fffffff,5,15.21009926814756,33.039210836879604,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-01-13,__ALL__,All actors,856b6873fffffff,5,15.196777259014647,33.204148028134846,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-01-13,__ALL__,All actors,856b6a87fffffff,5,14.963565641674332,32.67503422333285,2,0,0,2,0,0,11,11,11,1.0,1.0,1.0
2025-01-13,__ALL__,All actors,856b6abbfffffff,5,14.820939304661387,32.74061861046105,1,0,0,1,0,0,20,20,20,1.0,1.0,1.0
2025-01-13,__ALL__,All actors,856b6b1bfffffff,5,14.484353147764434,33.52660543136047,4,2,0,2,2,0,65,65,67,0.5,0.9701492537313433,0.9701492537313433
2025-01-13,__ALL__,All actors,856b6b83fffffff,5,14.884378170950331,33.661898064941,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-01-13,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,0,0,8,0.0,0.0,0.0
2025-01-13,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,120,0,120,0.0,1.0,0.0
2025-01-13,__ALL__,All actors,856b724ffffffff,5,13.545345875209348,26.929805309590613,2,1,0,1,1,0,29,29,48,0.5,0.6041666666666666,0.6041666666666666
2025-01-20,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,3,3,0,0,3,0,31,0,81,0.0,0.38271604938271603,0.0
2025-01-20,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,3,3,0,0,3,0,23,0,34,0.0,0.6764705882352942,0.0
2025-01-20,__ALL__,All actors,856b1c3bfffffff,5,12.09103515012432,22.67698079992028,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-01-20,__ALL__,All actors,856b687bfffffff,5,15.067168834298581,33.104350983654285,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-01-20,__ALL__,All actors,856b6bd3fffffff,5,14.781916997454012,33.234068187157774,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-01-20,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,0,0,1,0,0,18,18,18,1.0,1.0,1.0
2025-01-20,__ALL__,All actors,856b724ffffffff,5,13.545345875209348,26.929805309590613,1,1,0,0,1,0,0,0,80,0.0,0.0,0.0
2025-01-27,__ALL__,All actors,856b0007fffffff,5,14.137133743398717,22.66778407962769,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-01-27,__ALL__,All actors,856b032ffffffff,5,12.874105981248873,23.541366730640174,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-01-27,__ALL__,All actors,856b084bfffffff,5,12.682291556655446,24.95092036788911,1,1,0,0,1,0,3,0,6,0.0,0.5,0.0
2025-01-27,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,7,5,0,2,5,140,69,14,285,0.2857142857142857,0.24210526315789474,0.04912280701754386
2025-01-27,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,2,0,0,2,0,0,0,17,0.0,0.0,0.0
2025-01-27,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,3,3,0,0,3,0,11,0,28,0.0,0.39285714285714285,0.0
2025-01-27,__ALL__,All actors,856b0cc7fffffff,5,14.201760031416846,24.61463456526655,1,1,0,0,1,0,13,0,13,0.0,1.0,0.0
2025-01-27,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2025-01-27,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2025-01-27,__ALL__,All actors,856b4317fffffff,5,12.880972286537473,31.271603111564453,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-01-27,__ALL__,All actors,856b6e2ffffffff,5,15.249419818998454,32.54329883583084,1,0,0,1,0,0,8,8,8,1.0,1.0,1.0
2025-01-27,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,0,2,0,2,0.0,1.0,0.0
2025-01-27,__ALL__,All actors,856b6e97fffffff,5,16.111653402951703,32.143513396531354,1,1,0,0,1,0,0,0,61,0.0,0.0,0.0
2025-01-27,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,2,1,0,1,1,1,1,1,3,0.5,0.3333333333333333,0.3333333333333333
2025-02-03,__ALL__,All actors,856b032ffffffff,5,12.874105981248873,23.541366730640174,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-02-03,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,30,0,39,0.0,0.7692307692307693,0.0
2025-02-03,__ALL__,All actors,856b0893fffffff,5,13.624522926904898,25.25644398413446,1,1,0,0,1,0,0,0,6,0.0,0.0,0.0
2025-02-03,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,2,2,0,0,2,0,0,0,62,0.0,0.0,0.0
2025-02-03,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,3,0,3,0.0,1.0,0.0
2025-02-03,__ALL__,All actors,856b5e1bfffffff,5,10.965939755270602,29.681033888773296,1,1,0,0,1,0,0,0,80,0.0,0.0,0.0
2025-02-03,__ALL__,All actors,856b687bfffffff,5,15.067168834298581,33.104350983654285,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-02-03,__ALL__,All actors,856b6b53fffffff,5,14.368587889587243,33.2637641534057,1,0,0,1,0,0,2,2,2,1.0,1.0,1.0
2025-02-03,__ALL__,All actors,856b6e27fffffff,5,15.379615652468702,32.642905500554456,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0
2025-02-03,__ALL__,All actors,856b6e2ffffffff,5,15.249419818998454,32.54329883583084,1,0,0,1,0,0,4,4,4,1.0,1.0,1.0
2025-02-03,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,1,0,6,0.0,0.16666666666666666,0.0
2025-02-10,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,2,2,0,0,2,0,8,0,31,0.0,0.25806451612903225,0.0
2025-02-10,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2025-02-10,__ALL__,All actors,856b08affffffff,5,13.188959856700944,25.81668681795176,1,0,0,1,0,0,3,3,3,1.0,1.0,1.0
2025-02-10,__ALL__,All actors,856b0dc3fffffff,5,14.157548064133358,25.625693667300094,1,1,0,0,1,0,0,0,5,0.0,0.0,0.0
2025-02-10,__ALL__,All actors,856b4033fffffff,5,13.712635814953709,31.03301129215613,1,0,0,1,0,0,6,6,6,1.0,1.0,1.0
2025-02-10,__ALL__,All actors,856b68a3fffffff,5,15.715431120031816,33.60509094769738,1,0,0,1,0,0,6,6,6,1.0,1.0,1.0
2025-02-10,__ALL__,All actors,856b6a8bfffffff,5,14.84643178702341,32.410751731197266,1,0,0,1,0,0,176,176,176,1.0,1.0,1.0
2025-02-10,__ALL__,All actors,856b6acffffffff,5,14.586613686710924,32.21295741336476,2,0,0,2,0,0,30,30,30,1.0,1.0,1.0
2025-02-17,__ALL__,All actors,856b082bfffffff,5,12.78517862931551,25.707521290167957,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2025-02-17,__ALL__,All actors,856b0883fffffff,5,13.484198335604699,25.3321041769971,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0
2025-02-17,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,70,0,0,70,0.0,0.0,0.0
2025-02-17,__ALL__,All actors,856b0b93fffffff,5,12.645909742661816,25.78203127655221,2,2,0,0,2,0,18,0,18,0.0,1.0,0.0
2025-02-17,__ALL__,All actors,856b0d03fffffff,5,14.000739280646407,26.03730252413982,3,3,0,0,3,0,9,0,9,0.0,1.0,0.0
2025-02-17,__ALL__,All actors,856b4247fffffff,5,12.566479137498533,29.838570501682415,1,1,0,0,1,0,6,0,6,0.0,1.0,0.0
2025-02-17,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,1,1,0,0,1,0,0,0,3,0.0,0.0,0.0
2025-02-17,__ALL__,All actors,856b43cbfffffff,5,12.784145919110161,30.68495769510305,2,0,0,2,0,0,6,6,6,1.0,1.0,1.0
2025-02-17,__ALL__,All actors,856b52bbfffffff,5,11.337018718490974,27.753918817936633,1,1,0,0,1,1,0,0,1,0.0,0.0,0.0
2025-02-17,__ALL__,All actors,856b6a8bfffffff,5,14.84643178702341,32.410751731197266,3,0,0,3,0,0,24,24,24,1.0,1.0,1.0
2025-02-17,__ALL__,All actors,856b6e37fffffff,5,15.523006487760396,32.57683706993741,1,1,0,0,1,17,0,0,17,0.0,0.0,0.0
2025-02-17,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,0,8,0,8,0.0,1.0,0.0
2025-02-24,__ALL__,All actors,856b0897fffffff,5,13.617096818226427,25.424076053061942,2,2,0,0,2,34,0,0,34,0.0,0.0,0.0
2025-02-24,__ALL__,All actors,856b08affffffff,5,13.188959856700944,25.81668681795176,3,0,0,3,0,0,31,31,31,1.0,1.0,1.0
2025-02-24,__ALL__,All actors,856b0a0ffffffff,5,12.0101707938044,24.830215921368204,1,1,0,0,1,7,0,0,7,0.0,0.0,0.0
2025-02-24,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,1,1,0,0,1,0,0,0,6,0.0,0.0,0.0
2025-02-24,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,1,1,0,0,1,12,0,0,12,0.0,0.0,0.0
2025-02-24,__ALL__,All actors,856b463bfffffff,5,13.65769449353888,29.78059274433886,1,1,0,0,1,0,7,0,7,0.0,1.0,0.0
2025-02-24,__ALL__,All actors,856b6eaffffffff,5,15.666591746948761,32.5105778563475,1,1,0,0,1,10,0,0,10,0.0,0.0,0.0
2025-02-24,__ALL__,All actors,856b73d3fffffff,5,14.179916519541083,27.902684953731235,1,1,0,0,1,0,70,0,70,0.0,1.0,0.0
2025-03-03,__ALL__,All actors,856b0c2ffffffff,5,13.757616890803206,25.34844956941545,2,2,0,0,2,0,0,0,7,0.0,0.0,0.0
2025-03-03,__ALL__,All actors,856b40cffffffff,5,13.756528642419191,30.3731773839385,1,1,0,0,1,4,0,0,4,0.0,0.0,0.0
2025-03-03,__ALL__,All actors,856b4287fffffff,5,13.225245724503111,30.152617420328752,2,2,0,0,2,0,0,0,20,0.0,0.0,0.0
2025-03-03,__ALL__,All actors,856b428bfffffff,5,13.105558348942102,29.89206293818998,1,1,0,0,1,0,62,0,62,0.0,1.0,0.0
