week_start,actor_id,actor_name,event_count,state_based_event_count,non_state_event_count,one_sided_event_count,combat_event_count,combatant_fatalities,actor_deaths_suffered,civilian_fatalities,one_sided_civilian_fatalities,best_fatalities,low_fatalities,high_fatalities,active_location_count,one_sided_event_share
2025-01-20,ucdp:9645,SFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,ucdp:9645,SFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,ucdp:9645,SFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,ucdp:9645,SFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,ucdp:9645,SFA,6.0,6.0,0.0,0.0,6.0,1.0,1.0,16.0,0.0,19.0,19.0,19.0,6.0,0.0
2025-02-24,ucdp:9645,SFA,11.0,8.0,0.0,3.0,8.0,63.0,56.0,108.0,31.0,177.0,177.0,177.0,8.0,0.2727272727272727
2025-03-03,ucdp:9645,SFA,11.0,9.0,0.0,2.0,9.0,6.0,4.0,77.0,14.0,123.0,123.0,123.0,8.0,0.18181818181818182
2025-03-10,ucdp:9645,SFA,14.0,10.0,0.0,4.0,10.0,8.0,8.0,102.0,82.0,126.0,126.0,126.0,6.0,0.2857142857142857
2025-03-17,ucdp:9645,SFA,14.0,8.0,0.0,6.0,8.0,0.0,0.0,158.0,121.0,174.0,174.0,176.0,11.0,0.42857142857142855
2025-03-24,ucdp:9645,SFA,9.0,7.0,0.0,2.0,7.0,7.0,0.0,471.0,106.0,484.0,484.0,484.0,8.0,0.2222222222222222
2025-03-31,ucdp:9645,SFA,15.0,12.0,0.0,3.0,12.0,25.0,7.0,166.0,4.0,241.0,241.0,241.0,10.0,0.2
2025-04-07,ucdp:9645,SFA,34.0,16.0,0.0,18.0,16.0,10.0,9.0,501.0,478.0,2126.0,2106.0,2132.0,12.0,0.5294117647058824
2025-04-14,ucdp:9645,SFA,14.0,11.0,0.0,3.0,11.0,55.0,53.0,192.0,65.0,284.0,279.0,482.0,9.0,0.21428571428571427
2025-04-21,ucdp:9645,SFA,13.0,11.0,0.0,2.0,11.0,74.0,72.0,228.0,144.0,357.0,357.0,357.0,8.0,0.15384615384615385
2025-04-28,ucdp:9645,SFA,17.0,13.0,0.0,4.0,13.0,221.0,212.0,75.0,56.0,675.0,545.0,676.0,5.0,0.23529411764705882
2025-05-05,ucdp:9645,SFA,8.0,7.0,0.0,1.0,7.0,0.0,0.0,22.0,6.0,81.0,81.0,81.0,4.0,0.125
2025-05-12,ucdp:9645,SFA,15.0,12.0,0.0,3.0,12.0,204.0,0.0,65.0,6.0,1073.0,1073.0,1073.0,10.0,0.2
2025-05-19,ucdp:9645,SFA,6.0,4.0,0.0,2.0,4.0,1.0,1.0,6.0,6.0,23.0,23.0,23.0,4.0,0.3333333333333333
2025-05-26,ucdp:9645,SFA,10.0,10.0,0.0,0.0,10.0,204.0,200.0,76.0,0.0,283.0,275.0,334.0,8.0,0.0
2025-06-02,ucdp:9645,SFA,3.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,25.0,25.0,25.0,2.0,0.0
2025-06-09,ucdp:9645,SFA,14.0,13.0,0.0,1.0,13.0,52.0,45.0,54.0,4.0,107.0,63.0,107.0,9.0,0.07142857142857142
2025-06-16,ucdp:9645,SFA,4.0,4.0,0.0,0.0,4.0,1.0,1.0,66.0,0.0,69.0,69.0,69.0,4.0,0.0
2025-06-23,ucdp:9645,SFA,11.0,8.0,0.0,3.0,8.0,29.0,29.0,59.0,38.0,102.0,89.0,103.0,8.0,0.2727272727272727
2025-06-30,ucdp:9645,SFA,3.0,3.0,0.0,0.0,3.0,1.0,1.0,14.0,0.0,15.0,14.0,15.0,3.0,0.0
2025-07-07,ucdp:9645,SFA,11.0,9.0,0.0,2.0,9.0,236.0,235.0,510.0,450.0,749.0,582.0,750.0,6.0,0.18181818181818182
2025-07-14,ucdp:9645,SFA,7.0,7.0,0.0,0.0,7.0,206.0,206.0,22.0,0.0,228.0,222.0,228.0,4.0,0.0
2025-07-21,ucdp:9645,SFA,7.0,6.0,0.0,1.0,6.0,3.0,3.0,49.0,30.0,106.0,103.0,117.0,5.0,0.14285714285714285
2025-07-28,ucdp:9645,SFA,13.0,9.0,0.0,4.0,9.0,27.0,3.0,45.0,21.0,77.0,74.0,146.0,9.0,0.3076923076923077
2025-08-04,ucdp:9645,SFA,11.0,6.0,0.0,5.0,6.0,407.0,405.0,54.0,54.0,461.0,421.0,461.0,8.0,0.45454545454545453
2025-08-11,ucdp:9645,SFA,12.0,10.0,0.0,2.0,10.0,230.0,230.0,96.0,13.0,343.0,330.0,343.0,7.0,0.16666666666666666
2025-08-18,ucdp:9645,SFA,8.0,6.0,0.0,2.0,6.0,26.0,23.0,29.0,20.0,60.0,36.0,60.0,6.0,0.25
2025-08-25,ucdp:9645,SFA,10.0,10.0,0.0,0.0,10.0,35.0,30.0,49.0,0.0,141.0,111.0,141.0,7.0,0.0
2025-09-01,ucdp:9645,SFA,6.0,6.0,0.0,0.0,6.0,2.0,2.0,46.0,0.0,61.0,54.0,61.0,4.0,0.0
2025-09-08,ucdp:9645,SFA,14.0,12.0,0.0,2.0,12.0,32.0,31.0,36.0,11.0,78.0,78.0,82.0,8.0,0.14285714285714285
2025-09-15,ucdp:9645,SFA,11.0,8.0,0.0,3.0,8.0,218.0,203.0,116.0,40.0,338.0,338.0,338.0,3.0,0.2727272727272727
2025-09-22,ucdp:9645,SFA,9.0,8.0,0.0,1.0,8.0,208.0,208.0,26.0,3.0,241.0,239.0,243.0,4.0,0.1111111111111111
2025-09-29,ucdp:9645,SFA,9.0,8.0,0.0,1.0,8.0,10.0,10.0,75.0,3.0,87.0,86.0,87.0,6.0,0.1111111111111111
2025-10-06,ucdp:9645,SFA,22.0,18.0,0.0,4.0,18.0,199.0,196.0,145.0,12.0,344.0,296.0,344.0,14.0,0.18181818181818182
2025-10-13,ucdp:9645,SFA,20.0,19.0,0.0,1.0,19.0,159.0,120.0,37.0,3.0,223.0,117.0,223.0,16.0,0.05
2025-10-20,ucdp:9645,SFA,56.0,23.0,0.0,33.0,23.0,89.0,11.0,59118.0,58746.0,59517.0,6011.0,74527.0,12.0,0.5892857142857143
2025-10-27,ucdp:9645,SFA,22.0,8.0,0.0,14.0,8.0,4.0,4.0,1221.0,1194.0,1234.0,1231.0,1247.0,9.0,0.6363636363636364
2025-11-03,ucdp:9645,SFA,15.0,15.0,0.0,0.0,15.0,23.0,19.0,74.0,0.0,163.0,163.0,163.0,7.0,0.0
2025-11-10,ucdp:9645,SFA,11.0,11.0,0.0,0.0,11.0,97.0,56.0,22.0,0.0,119.0,119.0,119.0,7.0,0.0
2025-11-17,ucdp:9645,SFA,17.0,14.0,0.0,3.0,14.0,37.0,29.0,8.0,8.0,45.0,45.0,47.0,11.0,0.17647058823529413
2025-11-24,ucdp:9645,SFA,10.0,8.0,0.0,2.0,8.0,216.0,195.0,13.0,1.0,277.0,276.0,278.0,6.0,0.2
2025-12-01,ucdp:9645,SFA,6.0,6.0,0.0,0.0,6.0,109.0,29.0,77.0,0.0,247.0,247.0,247.0,6.0,0.0
2025-12-08,ucdp:9645,SFA,11.0,9.0,0.0,2.0,9.0,26.0,22.0,83.0,3.0,146.0,143.0,146.0,9.0,0.18181818181818182
2025-12-15,ucdp:9645,SFA,6.0,6.0,0.0,0.0,6.0,5.0,0.0,19.0,0.0,53.0,53.0,53.0,5.0,0.0
2025-12-22,ucdp:9645,SFA,8.0,4.0,0.0,4.0,4.0,0.0,0.0,208.0,200.0,223.0,223.0,231.0,8.0,0.5
2025-12-29,ucdp:9645,SFA,3.0,3.0,0.0,0.0,3.0,26.0,24.0,3.0,0.0,101.0,101.0,101.0,2.0,0.0
2023-04-10,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-30,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-27,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-12,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,ucdp:9744,"SLFA, SLM/A",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,1.0,0.0
2025-01-20,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,ucdp:9744,"SLFA, SLM/A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
